id,description,url
SDL_IsTablet,"Query if the current device is a tablet.
",https://wiki.libsdl.org/SDL3/SDL_IsTablet
SDL_IsTraySupported,"Check whether or not tray icons can be created.
",https://wiki.libsdl.org/SDL3/SDL_IsTraySupported
SDL_JOYSTICK_AXIS_MAX,"The largest value an [SDL_Joystick](SDL_Joystick)'s axis can report.
",https://wiki.libsdl.org/SDL3/SDL_JOYSTICK_AXIS_MAX
SDL_JOYSTICK_AXIS_MIN,"The smallest value an [SDL_Joystick](SDL_Joystick)'s axis can report.
",https://wiki.libsdl.org/SDL3/SDL_JOYSTICK_AXIS_MIN
SDL_JoyAxisEvent,"Joystick axis motion event structure (event.jaxis.*)
",https://wiki.libsdl.org/SDL3/SDL_JoyAxisEvent
SDL_JoyBallEvent,"Joystick trackball motion event structure (event.jball.*)
",https://wiki.libsdl.org/SDL3/SDL_JoyBallEvent
SDL_JoyBatteryEvent,"Joystick battery level change event structure (event.jbattery.*)
",https://wiki.libsdl.org/SDL3/SDL_JoyBatteryEvent
SDL_JoyButtonEvent,"Joystick button event structure (event.jbutton.*)
",https://wiki.libsdl.org/SDL3/SDL_JoyButtonEvent
SDL_JoyDeviceEvent,"Joystick device event structure (event.jdevice.*)
",https://wiki.libsdl.org/SDL3/SDL_JoyDeviceEvent
SDL_JoyHatEvent,"Joystick hat position change event structure (event.jhat.*)
",https://wiki.libsdl.org/SDL3/SDL_JoyHatEvent
SDL_Joystick,"The joystick structure used to identify an SDL joystick.
",https://wiki.libsdl.org/SDL3/SDL_Joystick
SDL_JoystickConnected,"Get the status of a specified joystick.
",https://wiki.libsdl.org/SDL3/SDL_JoystickConnected
SDL_JoystickConnectionState,"Possible connection states for a joystick device.
",https://wiki.libsdl.org/SDL3/SDL_JoystickConnectionState
SDL_JoystickEventsEnabled,"Query the state of joystick event processing.
",https://wiki.libsdl.org/SDL3/SDL_JoystickEventsEnabled
SDL_JoystickID,"This is a unique ID for a joystick for the time it is connected to the system, and is never reused for the lifetime of the application.
",https://wiki.libsdl.org/SDL3/SDL_JoystickID
SDL_JoystickType,"An enum of some common joystick types.
",https://wiki.libsdl.org/SDL3/SDL_JoystickType
SDL_KeyboardDeviceEvent,"Keyboard device event structure (event.kdevice.*)
",https://wiki.libsdl.org/SDL3/SDL_KeyboardDeviceEvent
SDL_KeyboardEvent,"Keyboard button event structure (event.key.*)
",https://wiki.libsdl.org/SDL3/SDL_KeyboardEvent
SDL_KeyboardID,"This is a unique ID for a keyboard for the time it is connected to the system, and is never reused for the lifetime of the application.
",https://wiki.libsdl.org/SDL3/SDL_KeyboardID
SDL_Keycode,"The SDL virtual key representation.
",https://wiki.libsdl.org/SDL3/SDL_Keycode
SDL_Keymod,"Valid key modifiers (possibly OR'd together).
",https://wiki.libsdl.org/SDL3/SDL_Keymod
SDL_KillProcess,"Stop a process.
",https://wiki.libsdl.org/SDL3/SDL_KillProcess
SDL_LASX_INTRINSICS,"Defined if (and only if) the compiler supports Loongarch LSX intrinsics.
",https://wiki.libsdl.org/SDL3/SDL_LASX_INTRINSICS
SDL_LIL_ENDIAN,"A value to represent littleendian byteorder.
",https://wiki.libsdl.org/SDL3/SDL_LIL_ENDIAN
SDL_LINE,"A macro that reports the current line number of the file being compiled.
",https://wiki.libsdl.org/SDL3/SDL_LINE
SDL_LSX_INTRINSICS,"Defined if (and only if) the compiler supports Loongarch LSX intrinsics.
",https://wiki.libsdl.org/SDL3/SDL_LSX_INTRINSICS
SDL_LoadBMP,"Load a BMP image from a file.
",https://wiki.libsdl.org/SDL3/SDL_LoadBMP
SDL_LoadBMP_IO,"Load a BMP image from a seekable SDL data stream.
",https://wiki.libsdl.org/SDL3/SDL_LoadBMP_IO
SDL_LoadFile,"Load all the data from a file path.
",https://wiki.libsdl.org/SDL3/SDL_LoadFile
SDL_LoadFileAsync,"Load all the data from a file path, asynchronously.
",https://wiki.libsdl.org/SDL3/SDL_LoadFileAsync
SDL_LoadFile_IO,"Load all the data from an SDL data stream.
",https://wiki.libsdl.org/SDL3/SDL_LoadFile_IO
SDL_LoadFunction,"Look up the address of the named function in a shared object.
",https://wiki.libsdl.org/SDL3/SDL_LoadFunction
SDL_LoadObject,"Dynamically load a shared object.
",https://wiki.libsdl.org/SDL3/SDL_LoadObject
SDL_LoadWAV,"Loads a WAV from a file path.
",https://wiki.libsdl.org/SDL3/SDL_LoadWAV
SDL_LoadWAV_IO,"Load the audio data of a WAVE file into memory.
",https://wiki.libsdl.org/SDL3/SDL_LoadWAV_IO
SDL_Locale,"A struct to provide locale data.
",https://wiki.libsdl.org/SDL3/SDL_Locale
SDL_LockAudioStream,"Lock an audio stream for serialized access.
",https://wiki.libsdl.org/SDL3/SDL_LockAudioStream
SDL_LockJoysticks,"Locking for atomic access to the joystick API.
",https://wiki.libsdl.org/SDL3/SDL_LockJoysticks
SDL_LockMutex,"Lock the mutex.
",https://wiki.libsdl.org/SDL3/SDL_LockMutex
SDL_LockProperties,"Lock a group of properties.
",https://wiki.libsdl.org/SDL3/SDL_LockProperties
SDL_LockRWLockForReading,"Lock the read/write lock for _read only_ operations.
",https://wiki.libsdl.org/SDL3/SDL_LockRWLockForReading
SDL_LockRWLockForWriting,"Lock the read/write lock for _write_ operations.
",https://wiki.libsdl.org/SDL3/SDL_LockRWLockForWriting
SDL_LockSpinlock,"Lock a spin lock by setting it to a non-zero value.
",https://wiki.libsdl.org/SDL3/SDL_LockSpinlock
SDL_LockSurface,"Set up a surface for directly accessing the pixels.
",https://wiki.libsdl.org/SDL3/SDL_LockSurface
SDL_LockTexture,"Lock a portion of the texture for **write-only** pixel access.
",https://wiki.libsdl.org/SDL3/SDL_LockTexture
SDL_LockTextureToSurface,"Lock a portion of the texture for **write-only** pixel access, and expose it as a SDL surface.
",https://wiki.libsdl.org/SDL3/SDL_LockTextureToSurface
SDL_Log,"Log a message with [SDL_LOG_CATEGORY_APPLICATION](SDL_LOG_CATEGORY_APPLICATION) and [SDL_LOG_PRIORITY_INFO](SDL_LOG_PRIORITY_INFO).
",https://wiki.libsdl.org/SDL3/SDL_Log
SDL_LogCategory,"The predefined log categories
",https://wiki.libsdl.org/SDL3/SDL_LogCategory
SDL_LogCritical,"Log a message with [SDL_LOG_PRIORITY_CRITICAL](SDL_LOG_PRIORITY_CRITICAL).
",https://wiki.libsdl.org/SDL3/SDL_LogCritical
SDL_LogDebug,"Log a message with [SDL_LOG_PRIORITY_DEBUG](SDL_LOG_PRIORITY_DEBUG).
",https://wiki.libsdl.org/SDL3/SDL_LogDebug
SDL_LogError,"Log a message with [SDL_LOG_PRIORITY_ERROR](SDL_LOG_PRIORITY_ERROR).
",https://wiki.libsdl.org/SDL3/SDL_LogError
SDL_LogInfo,"Log a message with [SDL_LOG_PRIORITY_INFO](SDL_LOG_PRIORITY_INFO).
",https://wiki.libsdl.org/SDL3/SDL_LogInfo
SDL_LogMessage,"Log a message with the specified category and priority.
",https://wiki.libsdl.org/SDL3/SDL_LogMessage
SDL_LogMessageV,"Log a message with the specified category and priority.
",https://wiki.libsdl.org/SDL3/SDL_LogMessageV
SDL_LogOutputFunction,"The prototype for the log output callback function.
",https://wiki.libsdl.org/SDL3/SDL_LogOutputFunction
SDL_LogPriority,"The predefined log priorities
",https://wiki.libsdl.org/SDL3/SDL_LogPriority
SDL_LogTrace,"Log a message with [SDL_LOG_PRIORITY_TRACE](SDL_LOG_PRIORITY_TRACE).
",https://wiki.libsdl.org/SDL3/SDL_LogTrace
SDL_LogVerbose,"Log a message with [SDL_LOG_PRIORITY_VERBOSE](SDL_LOG_PRIORITY_VERBOSE).
",https://wiki.libsdl.org/SDL3/SDL_LogVerbose
SDL_LogWarn,"Log a message with [SDL_LOG_PRIORITY_WARN](SDL_LOG_PRIORITY_WARN).
",https://wiki.libsdl.org/SDL3/SDL_LogWarn
SDL_MAIN_HANDLED,"Inform SDL that the app is providing an entry point instead of SDL.
",https://wiki.libsdl.org/SDL3/SDL_MAIN_HANDLED
SDL_MAIN_USE_CALLBACKS,"Inform SDL to use the main callbacks instead of main.
",https://wiki.libsdl.org/SDL3/SDL_MAIN_USE_CALLBACKS
SDL_MAJOR_VERSION,"The current major version of SDL headers.
",https://wiki.libsdl.org/SDL3/SDL_MAJOR_VERSION
SDL_MALLOC,"A macro to tag a function as an allocator.
",https://wiki.libsdl.org/SDL3/SDL_MALLOC
SDL_MICRO_VERSION,"The current micro (or patchlevel) version of the SDL headers.
",https://wiki.libsdl.org/SDL3/SDL_MICRO_VERSION
SDL_MINOR_VERSION,"The current minor version of the SDL headers.
",https://wiki.libsdl.org/SDL3/SDL_MINOR_VERSION
SDL_MMX_INTRINSICS,"Defined if (and only if) the compiler supports Intel MMX intrinsics.
",https://wiki.libsdl.org/SDL3/SDL_MMX_INTRINSICS
SDL_MOUSE_TOUCHID,"The [SDL_TouchID](SDL_TouchID) for touch events simulated with mouse input.
",https://wiki.libsdl.org/SDL3/SDL_MOUSE_TOUCHID
SDL_MS_PER_SECOND,"Number of milliseconds in a second.
",https://wiki.libsdl.org/SDL3/SDL_MS_PER_SECOND
SDL_MS_TO_NS,"Convert milliseconds to nanoseconds.
",https://wiki.libsdl.org/SDL3/SDL_MS_TO_NS
SDL_MUSTLOCK,"Evaluates to true if the surface needs to be locked before access.
",https://wiki.libsdl.org/SDL3/SDL_MUSTLOCK
SDL_MainThreadCallback,"Callback run on the main thread.
",https://wiki.libsdl.org/SDL3/SDL_MainThreadCallback
SDL_MapGPUTransferBuffer,"Maps a transfer buffer into application address space.
",https://wiki.libsdl.org/SDL3/SDL_MapGPUTransferBuffer
SDL_MapRGB,"Map an RGB triple to an opaque pixel value for a given pixel format.
",https://wiki.libsdl.org/SDL3/SDL_MapRGB
SDL_MapRGBA,"Map an RGBA quadruple to a pixel value for a given pixel format.
",https://wiki.libsdl.org/SDL3/SDL_MapRGBA
SDL_MapSurfaceRGB,"Map an RGB triple to an opaque pixel value for a surface.
",https://wiki.libsdl.org/SDL3/SDL_MapSurfaceRGB
SDL_MapSurfaceRGBA,"Map an RGBA quadruple to a pixel value for a surface.
",https://wiki.libsdl.org/SDL3/SDL_MapSurfaceRGBA
SDL_MatrixCoefficients,"Colorspace matrix coefficients.
",https://wiki.libsdl.org/SDL3/SDL_MatrixCoefficients
SDL_MaximizeWindow,"Request that the window be made as large as possible.
",https://wiki.libsdl.org/SDL3/SDL_MaximizeWindow
SDL_MemoryBarrierAcquire,"Insert a memory acquire barrier (macro version).
",https://wiki.libsdl.org/SDL3/SDL_MemoryBarrierAcquire
SDL_MemoryBarrierAcquireFunction,"Insert a memory acquire barrier (function version).
",https://wiki.libsdl.org/SDL3/SDL_MemoryBarrierAcquireFunction
SDL_MemoryBarrierRelease,"Insert a memory release barrier (macro version).
",https://wiki.libsdl.org/SDL3/SDL_MemoryBarrierRelease
SDL_MemoryBarrierReleaseFunction,"Insert a memory release barrier (function version).
",https://wiki.libsdl.org/SDL3/SDL_MemoryBarrierReleaseFunction
SDL_MessageBoxButtonData,"Individual button data.
",https://wiki.libsdl.org/SDL3/SDL_MessageBoxButtonData
SDL_MessageBoxButtonFlags,"[SDL_MessageBoxButtonData](SDL_MessageBoxButtonData) flags.
",https://wiki.libsdl.org/SDL3/SDL_MessageBoxButtonFlags
SDL_MessageBoxColor,"RGB value used in a message box color scheme
",https://wiki.libsdl.org/SDL3/SDL_MessageBoxColor
SDL_MessageBoxColorScheme,"A set of colors to use for message box dialogs
",https://wiki.libsdl.org/SDL3/SDL_MessageBoxColorScheme
SDL_MessageBoxColorType,"An enumeration of indices inside the colors array of [SDL_MessageBoxColorScheme](SDL_MessageBoxColorScheme).
",https://wiki.libsdl.org/SDL3/SDL_MessageBoxColorType
SDL_MessageBoxData,"MessageBox structure containing title, text, window, etc.
",https://wiki.libsdl.org/SDL3/SDL_MessageBoxData
SDL_MessageBoxFlags,"Message box flags.
",https://wiki.libsdl.org/SDL3/SDL_MessageBoxFlags
SDL_MetalView,"A handle to a CAMetalLayer-backed NSView (macOS) or UIView (iOS/tvOS).
",https://wiki.libsdl.org/SDL3/SDL_MetalView
SDL_Metal_CreateView,"Create a CAMetalLayer-backed NSView/UIView and attach it to the specified window.
",https://wiki.libsdl.org/SDL3/SDL_Metal_CreateView
SDL_Metal_DestroyView,"Destroy an existing [SDL_MetalView](SDL_MetalView) object.
",https://wiki.libsdl.org/SDL3/SDL_Metal_DestroyView
SDL_Metal_GetLayer,"Get a pointer to the backing CAMetalLayer for the given view.
",https://wiki.libsdl.org/SDL3/SDL_Metal_GetLayer
SDL_MinimizeWindow,"Request that the window be minimized to an iconic representation.
",https://wiki.libsdl.org/SDL3/SDL_MinimizeWindow
SDL_MixAudio,"Mix audio data in a specified format.
",https://wiki.libsdl.org/SDL3/SDL_MixAudio
SDL_MostSignificantBitIndex32,"Get the index of the most significant (set) bit in a 32-bit number.
",https://wiki.libsdl.org/SDL3/SDL_MostSignificantBitIndex32
SDL_MouseButtonEvent,"Mouse button event structure (event.button.*)
",https://wiki.libsdl.org/SDL3/SDL_MouseButtonEvent
SDL_MouseButtonFlags,"A bitmask of pressed mouse buttons, as reported by [SDL_GetMouseState](SDL_GetMouseState), etc.
",https://wiki.libsdl.org/SDL3/SDL_MouseButtonFlags
SDL_MouseDeviceEvent,"Mouse device event structure (event.mdevice.*)
",https://wiki.libsdl.org/SDL3/SDL_MouseDeviceEvent
SDL_MouseID,"This is a unique ID for a mouse for the time it is connected to the system, and is never reused for the lifetime of the application.
",https://wiki.libsdl.org/SDL3/SDL_MouseID
SDL_MouseMotionEvent,"Mouse motion event structure (event.motion.*)
",https://wiki.libsdl.org/SDL3/SDL_MouseMotionEvent
SDL_MouseMotionTransformCallback,"A callback used to transform mouse motion delta from raw values.
",https://wiki.libsdl.org/SDL3/SDL_MouseMotionTransformCallback
SDL_MouseWheelDirection,"Scroll direction types for the Scroll event
",https://wiki.libsdl.org/SDL3/SDL_MouseWheelDirection
SDL_MouseWheelEvent,"Mouse wheel event structure (event.wheel.*)
",https://wiki.libsdl.org/SDL3/SDL_MouseWheelEvent
SDL_Mutex,"A means to serialize access to a resource between threads.
",https://wiki.libsdl.org/SDL3/SDL_Mutex
SDL_NEON_INTRINSICS,"Defined if (and only if) the compiler supports ARM NEON intrinsics.
",https://wiki.libsdl.org/SDL3/SDL_NEON_INTRINSICS
SDL_NODISCARD,"A macro to tag a function's return value as critical.
",https://wiki.libsdl.org/SDL3/SDL_NODISCARD
SDL_NOLONGLONG,"Don't let SDL use ""long long"" C types.
",https://wiki.libsdl.org/SDL3/SDL_NOLONGLONG
SDL_NORETURN,"A macro to tag a function as never-returning.
",https://wiki.libsdl.org/SDL3/SDL_NORETURN
SDL_NO_THREAD_SAFETY_ANALYSIS,"Wrapper around Clang thread safety analysis annotations.
",https://wiki.libsdl.org/SDL3/SDL_NO_THREAD_SAFETY_ANALYSIS
SDL_NSTimerCallback,"Function prototype for the nanosecond timer callback function.
",https://wiki.libsdl.org/SDL3/SDL_NSTimerCallback
SDL_NS_PER_MS,"Number of nanoseconds in a millisecond.
",https://wiki.libsdl.org/SDL3/SDL_NS_PER_MS
SDL_NS_PER_SECOND,"Number of nanoseconds in a second.
",https://wiki.libsdl.org/SDL3/SDL_NS_PER_SECOND
SDL_NS_PER_US,"Number of nanoseconds in a microsecond.
",https://wiki.libsdl.org/SDL3/SDL_NS_PER_US
SDL_NS_TO_MS,"Convert nanoseconds to milliseconds.
",https://wiki.libsdl.org/SDL3/SDL_NS_TO_MS
SDL_NS_TO_SECONDS,"Convert nanoseconds to seconds.
",https://wiki.libsdl.org/SDL3/SDL_NS_TO_SECONDS
SDL_NS_TO_US,"Convert nanoseconds to microseconds.
",https://wiki.libsdl.org/SDL3/SDL_NS_TO_US
SDL_NULL_WHILE_LOOP_CONDITION,"A macro for wrapping code in `do {} while (0);` without compiler warnings.
",https://wiki.libsdl.org/SDL3/SDL_NULL_WHILE_LOOP_CONDITION
SDL_OUT_BYTECAP,"Macro that annotates function params with output buffer size.
",https://wiki.libsdl.org/SDL3/SDL_OUT_BYTECAP
SDL_OUT_CAP,"Macro that annotates function params with output buffer size.
",https://wiki.libsdl.org/SDL3/SDL_OUT_CAP
SDL_OUT_Z_BYTECAP,"Macro that annotates function params with output buffer string size.
",https://wiki.libsdl.org/SDL3/SDL_OUT_Z_BYTECAP
SDL_OUT_Z_CAP,"Macro that annotates function params with output string buffer size.
",https://wiki.libsdl.org/SDL3/SDL_OUT_Z_CAP
SDL_OnApplicationDidChangeStatusBarOrientation,"Let iOS apps with external event handling report onApplicationDidChangeStatusBarOrientation.
",https://wiki.libsdl.org/SDL3/SDL_OnApplicationDidChangeStatusBarOrientation
SDL_OnApplicationDidEnterBackground,"Let iOS apps with external event handling report onApplicationDidEnterBackground.
",https://wiki.libsdl.org/SDL3/SDL_OnApplicationDidEnterBackground
SDL_OnApplicationDidEnterForeground,"Let iOS apps with external event handling report onApplicationDidBecomeActive.
",https://wiki.libsdl.org/SDL3/SDL_OnApplicationDidEnterForeground
SDL_OnApplicationDidReceiveMemoryWarning,"Let iOS apps with external event handling report onApplicationDidReceiveMemoryWarning.
",https://wiki.libsdl.org/SDL3/SDL_OnApplicationDidReceiveMemoryWarning
SDL_OnApplicationWillEnterBackground,"Let iOS apps with external event handling report onApplicationWillResignActive.
",https://wiki.libsdl.org/SDL3/SDL_OnApplicationWillEnterBackground
SDL_OnApplicationWillEnterForeground,"Let iOS apps with external event handling report onApplicationWillEnterForeground.
",https://wiki.libsdl.org/SDL3/SDL_OnApplicationWillEnterForeground
SDL_OnApplicationWillTerminate,"Let iOS apps with external event handling report onApplicationWillTerminate.
",https://wiki.libsdl.org/SDL3/SDL_OnApplicationWillTerminate
SDL_OpenAudioDevice,"Open a specific audio device.
",https://wiki.libsdl.org/SDL3/SDL_OpenAudioDevice
SDL_OpenAudioDeviceStream,"Convenience function for straightforward audio init for the common case.
",https://wiki.libsdl.org/SDL3/SDL_OpenAudioDeviceStream
SDL_OpenCamera,"Open a video recording device (a ""camera"").
",https://wiki.libsdl.org/SDL3/SDL_OpenCamera
SDL_OpenFileStorage,"Opens up a container for local filesystem storage.
",https://wiki.libsdl.org/SDL3/SDL_OpenFileStorage
SDL_OpenGamepad,"Open a gamepad for use.
",https://wiki.libsdl.org/SDL3/SDL_OpenGamepad
SDL_OpenHaptic,"Open a haptic device for use.
",https://wiki.libsdl.org/SDL3/SDL_OpenHaptic
SDL_OpenHapticFromJoystick,"Open a haptic device for use from a joystick device.
",https://wiki.libsdl.org/SDL3/SDL_OpenHapticFromJoystick
SDL_OpenHapticFromMouse,"Try to open a haptic device from the current mouse.
",https://wiki.libsdl.org/SDL3/SDL_OpenHapticFromMouse
SDL_OpenIO,"Create a custom [SDL_IOStream](SDL_IOStream).
",https://wiki.libsdl.org/SDL3/SDL_OpenIO
SDL_OpenJoystick,"Open a joystick for use.
",https://wiki.libsdl.org/SDL3/SDL_OpenJoystick
SDL_OpenSensor,"Open a sensor for use.
",https://wiki.libsdl.org/SDL3/SDL_OpenSensor
SDL_OpenStorage,"Opens up a container using a client-provided storage interface.
",https://wiki.libsdl.org/SDL3/SDL_OpenStorage
SDL_OpenTitleStorage,"Opens up a read-only container for the application's filesystem.
",https://wiki.libsdl.org/SDL3/SDL_OpenTitleStorage
SDL_OpenURL,"Open a URL/URI in the browser or other appropriate external application.
",https://wiki.libsdl.org/SDL3/SDL_OpenURL
SDL_OpenUserStorage,"Opens up a container for a user's unique read/write filesystem.
",https://wiki.libsdl.org/SDL3/SDL_OpenUserStorage
SDL_OutOfMemory,"Set an error indicating that memory allocation failed.
",https://wiki.libsdl.org/SDL3/SDL_OutOfMemory
SDL_PEN_MOUSEID,"The [SDL_MouseID](SDL_MouseID) for mouse events simulated with pen input.
",https://wiki.libsdl.org/SDL3/SDL_PEN_MOUSEID
SDL_PEN_TOUCHID,"The [SDL_TouchID](SDL_TouchID) for touch events simulated with pen input.
",https://wiki.libsdl.org/SDL3/SDL_PEN_TOUCHID
SDL_PIXELFLAG,"A macro to retrieve the flags of an [SDL_PixelFormat](SDL_PixelFormat).
",https://wiki.libsdl.org/SDL3/SDL_PIXELFLAG
SDL_PIXELLAYOUT,"A macro to retrieve the layout of an [SDL_PixelFormat](SDL_PixelFormat).
",https://wiki.libsdl.org/SDL3/SDL_PIXELLAYOUT
SDL_PIXELORDER,"A macro to retrieve the order of an [SDL_PixelFormat](SDL_PixelFormat).
",https://wiki.libsdl.org/SDL3/SDL_PIXELORDER
SDL_PIXELTYPE,"A macro to retrieve the type of an [SDL_PixelFormat](SDL_PixelFormat).
",https://wiki.libsdl.org/SDL3/SDL_PIXELTYPE
SDL_PI_D,"The value of Pi, as a double-precision floating point literal.
",https://wiki.libsdl.org/SDL3/SDL_PI_D
SDL_PI_F,"The value of Pi, as a single-precision floating point literal.
",https://wiki.libsdl.org/SDL3/SDL_PI_F
SDL_PLATFORM_3DS,"A preprocessor macro that is only defined if compiling for Nintendo 3DS.
",https://wiki.libsdl.org/SDL3/SDL_PLATFORM_3DS
SDL_PLATFORM_AIX,"A preprocessor macro that is only defined if compiling for AIX.
",https://wiki.libsdl.org/SDL3/SDL_PLATFORM_AIX
SDL_PLATFORM_ANDROID,"A preprocessor macro that is only defined if compiling for Android.
",https://wiki.libsdl.org/SDL3/SDL_PLATFORM_ANDROID
SDL_PLATFORM_APPLE,"A preprocessor macro that is only defined if compiling for Apple platforms.
",https://wiki.libsdl.org/SDL3/SDL_PLATFORM_APPLE
SDL_PLATFORM_BSDI,"A preprocessor macro that is only defined if compiling for BSDi
",https://wiki.libsdl.org/SDL3/SDL_PLATFORM_BSDI
SDL_PLATFORM_CYGWIN,"A preprocessor macro that is only defined if compiling for Cygwin.
",https://wiki.libsdl.org/SDL3/SDL_PLATFORM_CYGWIN
SDL_PLATFORM_EMSCRIPTEN,"A preprocessor macro that is only defined if compiling for Emscripten.
",https://wiki.libsdl.org/SDL3/SDL_PLATFORM_EMSCRIPTEN
SDL_PLATFORM_FREEBSD,"A preprocessor macro that is only defined if compiling for FreeBSD.
",https://wiki.libsdl.org/SDL3/SDL_PLATFORM_FREEBSD
SDL_PLATFORM_GDK,"A preprocessor macro that is only defined if compiling for Microsoft GDK on any platform.
",https://wiki.libsdl.org/SDL3/SDL_PLATFORM_GDK
SDL_PLATFORM_HAIKU,"A preprocessor macro that is only defined if compiling for Haiku OS.
",https://wiki.libsdl.org/SDL3/SDL_PLATFORM_HAIKU
SDL_PLATFORM_HPUX,"A preprocessor macro that is only defined if compiling for HP-UX.
",https://wiki.libsdl.org/SDL3/SDL_PLATFORM_HPUX
SDL_PLATFORM_IOS,"A preprocessor macro that is only defined if compiling for iOS.
",https://wiki.libsdl.org/SDL3/SDL_PLATFORM_IOS
SDL_PLATFORM_IRIX,"A preprocessor macro that is only defined if compiling for IRIX.
",https://wiki.libsdl.org/SDL3/SDL_PLATFORM_IRIX
SDL_PLATFORM_LINUX,"A preprocessor macro that is only defined if compiling for Linux.
",https://wiki.libsdl.org/SDL3/SDL_PLATFORM_LINUX
SDL_PLATFORM_MACOS,"A preprocessor macro that is only defined if compiling for macOS.
",https://wiki.libsdl.org/SDL3/SDL_PLATFORM_MACOS
SDL_PLATFORM_NETBSD,"A preprocessor macro that is only defined if compiling for NetBSD.
",https://wiki.libsdl.org/SDL3/SDL_PLATFORM_NETBSD
SDL_PLATFORM_NGAGE,"A preprocessor macro that is only defined if compiling for the Nokia N-Gage.
",https://wiki.libsdl.org/SDL3/SDL_PLATFORM_NGAGE
SDL_PLATFORM_OPENBSD,"A preprocessor macro that is only defined if compiling for OpenBSD.
",https://wiki.libsdl.org/SDL3/SDL_PLATFORM_OPENBSD
SDL_PLATFORM_OS2,"A preprocessor macro that is only defined if compiling for OS/2.
",https://wiki.libsdl.org/SDL3/SDL_PLATFORM_OS2
SDL_PLATFORM_OSF,"A preprocessor macro that is only defined if compiling for Tru64 (OSF/1).
",https://wiki.libsdl.org/SDL3/SDL_PLATFORM_OSF
SDL_PLATFORM_PS2,"A preprocessor macro that is only defined if compiling for Sony PlayStation 2.
",https://wiki.libsdl.org/SDL3/SDL_PLATFORM_PS2
SDL_PLATFORM_PSP,"A preprocessor macro that is only defined if compiling for Sony PSP.
",https://wiki.libsdl.org/SDL3/SDL_PLATFORM_PSP
SDL_PLATFORM_QNXNTO,"A preprocessor macro that is only defined if compiling for QNX Neutrino.
",https://wiki.libsdl.org/SDL3/SDL_PLATFORM_QNXNTO
SDL_PLATFORM_RISCOS,"A preprocessor macro that is only defined if compiling for RISC OS.
",https://wiki.libsdl.org/SDL3/SDL_PLATFORM_RISCOS
SDL_PLATFORM_SOLARIS,"A preprocessor macro that is only defined if compiling for SunOS/Solaris.
",https://wiki.libsdl.org/SDL3/SDL_PLATFORM_SOLARIS
SDL_PLATFORM_TVOS,"A preprocessor macro that is only defined if compiling for tvOS.
",https://wiki.libsdl.org/SDL3/SDL_PLATFORM_TVOS
SDL_PLATFORM_UNIX,"A preprocessor macro that is only defined if compiling for a Unix-like system.
",https://wiki.libsdl.org/SDL3/SDL_PLATFORM_UNIX
SDL_PLATFORM_VISIONOS,"A preprocessor macro that is only defined if compiling for VisionOS.
",https://wiki.libsdl.org/SDL3/SDL_PLATFORM_VISIONOS
SDL_PLATFORM_VITA,"A preprocessor macro that is only defined if compiling for Sony Vita.
",https://wiki.libsdl.org/SDL3/SDL_PLATFORM_VITA
SDL_PLATFORM_WIN32,"A preprocessor macro that is only defined if compiling for desktop Windows.
",https://wiki.libsdl.org/SDL3/SDL_PLATFORM_WIN32
SDL_PLATFORM_WINDOWS,"A preprocessor macro that is only defined if compiling for Windows.
",https://wiki.libsdl.org/SDL3/SDL_PLATFORM_WINDOWS
SDL_PLATFORM_WINGDK,"A preprocessor macro that is only defined if compiling for Microsoft GDK for Windows.
",https://wiki.libsdl.org/SDL3/SDL_PLATFORM_WINGDK
SDL_PLATFORM_XBOXONE,"A preprocessor macro that is only defined if compiling for Xbox One.
",https://wiki.libsdl.org/SDL3/SDL_PLATFORM_XBOXONE
SDL_PLATFORM_XBOXSERIES,"A preprocessor macro that is only defined if compiling for Xbox Series.
",https://wiki.libsdl.org/SDL3/SDL_PLATFORM_XBOXSERIES
SDL_PRILLX,"A printf-formatting string for an `unsigned long long` value as upper-case hexadecimal.
",https://wiki.libsdl.org/SDL3/SDL_PRILLX
SDL_PRILL_PREFIX,"A printf-formatting string prefix for a `long long` value.
",https://wiki.libsdl.org/SDL3/SDL_PRILL_PREFIX
SDL_PRILLd,"A printf-formatting string for a `long long` value.
",https://wiki.libsdl.org/SDL3/SDL_PRILLd
SDL_PRILLu,"A printf-formatting string for a `unsigned long long` value.
",https://wiki.libsdl.org/SDL3/SDL_PRILLu
SDL_PRILLx,"A printf-formatting string for an `unsigned long long` value as lower-case hexadecimal.
",https://wiki.libsdl.org/SDL3/SDL_PRILLx
SDL_PRINTF_FORMAT_STRING,"Macro that annotates function params as printf-style format strings.
",https://wiki.libsdl.org/SDL3/SDL_PRINTF_FORMAT_STRING
SDL_PRINTF_VARARG_FUNC,"Macro that annotates a vararg function that operates like printf.
",https://wiki.libsdl.org/SDL3/SDL_PRINTF_VARARG_FUNC
SDL_PRINTF_VARARG_FUNCV,"Macro that annotates a va_list function that operates like printf.
",https://wiki.libsdl.org/SDL3/SDL_PRINTF_VARARG_FUNCV
SDL_PRIX32,"A printf-formatting string for a [Uint32](Uint32) value as upper-case hexadecimal.
",https://wiki.libsdl.org/SDL3/SDL_PRIX32
SDL_PRIX64,"A printf-formatting string for a [Uint64](Uint64) value as upper-case hexadecimal.
",https://wiki.libsdl.org/SDL3/SDL_PRIX64
